,name,price_now,price_before,sale,available,stats,image,link,site,category
122,"Lenovo 27"" 4K skjerm ThinkVision P27u-20",8789,,,50,"['3840x2160', 'IPS', '4ms', '1000:1', 'Speakers', '2xHDMI/DP/Thunderbolt(100w)']",komplett.no/img/p/800/1197056.jpg,komplett.no/product/1197056/datautstyr/skjermer/skjermer/lenovo-27-4k-skjerm-thinkvision-p27u-20?productList=notSet&position=125,komplett,skjermer
123,"AOC 27"" gamingskjerm AG274QXM",11875,,,28,"['2560x1440', 'IPS', '170hz', '1ms', 'mini-led', 'HDR1000', 'FreeSync', '2xHDMI', '2.1/DP/USB-C']",komplett.no/img/p/800/1198577.jpg,komplett.no/product/1198577/gaming/gaming-utstyr/gamingskjermer/aoc-27-gamingskjerm-ag274qxm?productList=notSet&position=126,komplett,skjermer
124,"ASUS 27"" 4K gaming skjerm ROG Strix XG27UQR",9889,,,1,"['3840x2160', 'IPS', '144hz', '1ms', '1000:1', 'HDR10', 'G-Sync', 'compatible', '2xHDMI/2xDP']",komplett.no/img/p/800/1200500.jpg,komplett.no/product/1200500/gaming/gaming-utstyr/gamingskjermer/asus-27-4k-gaming-skjerm-rog-strix-xg27uqr?productList=notSet&position=127,komplett,skjermer
125,"ASUS 32"" skjerm ProArt PA328CGV",8245,,,19,"['2560x1440', 'IPS', '165hz', '5ms', '1000:1', 'Rec.', '709', 'HDR10', 'HDMI/DP/USB-C(90w)']",komplett.no/img/p/800/1200501.jpg,komplett.no/product/1200501/datautstyr/skjermer/skjermer/asus-32-skjerm-proart-pa328cgv?productList=notSet&position=128,komplett,skjermer
126,"ASUS 27"" skjerm ProArt PA278CV",5269,,,22,"['2560x1440', 'IPS', '75hz', '5ms', '1000:1', 'Rec.', '709', 'DVI/HDMI/DP/USB-C(65w)']",komplett.no/img/p/800/1200502.jpg,komplett.no/product/1200502/datautstyr/skjermer/skjermer/asus-27-skjerm-proart-pa278cv?productList=notSet&position=129,komplett,skjermer
127,"Samsung 32"" 4K skjerm S32A800",5169,,,50,"['3840x2160', 'VA', '5ms', '2500:1', 'HDR10', 'HDMI/DP']",komplett.no/img/p/800/1202676.jpg,komplett.no/product/1202676/datautstyr/skjermer/skjermer/samsung-32-4k-skjerm-s32a800?productList=notSet&position=130,komplett,skjermer
128,"Samsung 32"" 4K skjerm S32A700",4395,,,50,"['3840x2160', 'VA', '5ms', '2500:1', 'HDR10', 'HDMI/DP']",komplett.no/img/p/800/1202677.jpg,komplett.no/product/1202677/datautstyr/skjermer/skjermer/samsung-32-4k-skjerm-s32a700?productList=notSet&position=131,komplett,skjermer
129,"Samsung 24"" skjerm S24A400",3069,,,50,"['1920x1080', 'IPS', '75hz', '5ms', '1000:1', 'DP/HDMI/USB-C(65w)']",komplett.no/img/p/800/1202678.jpg,komplett.no/product/1202678/datautstyr/skjermer/skjermer/samsung-24-skjerm-s24a400?productList=notSet&position=132,komplett,skjermer
130,"Samsung 27"" skjerm S27A400",3405,,,21,"['1920x1080', 'IPS', '75hz', '5ms', '1000:1', 'DP/HDMI/USB-C(65w)']",komplett.no/img/p/800/1202680.jpg,komplett.no/product/1202680/datautstyr/skjermer/skjermer/samsung-27-skjerm-s27a400?productList=notSet&position=133,komplett,skjermer
131,"Samsung 24"" skjerm F24T450",2495,,,7,"['1920x1200', 'IPS', '5ms', '1000:1', 'Speakers', '2xHDMI/DP']",komplett.no/img/p/800/1202682.jpg,komplett.no/product/1202682/datautstyr/skjermer/skjermer/samsung-24-skjerm-f24t450?productList=notSet&position=134,komplett,skjermer
