,name,price_now,price_before,sale,available,stats,image,link,site,category
51,Cooler Master V850 SFX Gold 850W PSU,1399,,,0,"['ATX', '12V', 'V2.52', '80', 'PLUS', 'Gold', 'Modular', 'SFX', '1x', '4x4', 'CPU', '4x', '6+2pin', '8x', 'SATA']",komplett.no/img/p/800/1173620.jpg,komplett.no/product/1173620/datautstyr/pc-komponenter/stroemforsyning/enheter/cooler-master-v850-sfx-gold-850w-psu?productList=notSet&position=52,komplett,stroemforsyning
52,"Corsair TX550M, 550W PSU",1099,,,0,"['ATX', '12V', 'v2-4', '80', 'PLUS', 'Gold', 'Semi', 'Modular', '6+2-pin', 'PCIe']",komplett.no/img/p/800/915831.jpg,komplett.no/product/915831/datautstyr/pc-komponenter/stroemforsyning/enheter/corsair-tx550m-550w-psu?productList=notSet&position=53,komplett,stroemforsyning
53,"Corsair TX750M, 750W PSU",1399,,,0,"['ATX', '12V', 'v2-4', '80', 'PLUS', 'Gold', 'Semi', 'Modular', '6+2-pin', 'PCIe']",komplett.no/img/p/800/915833.jpg,komplett.no/product/915833/datautstyr/pc-komponenter/stroemforsyning/enheter/corsair-tx750m-750w-psu?productList=notSet&position=54,komplett,stroemforsyning
54,Chieftec GPX-750FC 750W PSU,1099,1349.0,True,3,"['ATX', '12V', 'v2-53', '80', 'PLUS', 'Gold', 'Fully', 'Modular', '4x', '6+2-pin', 'PCIe', '9x', 'SATA']",komplett.no/img/p/800/1175412.jpg,komplett.no/product/1175412/datautstyr/pc-komponenter/stroemforsyning/enheter/chieftec-gpx-750fc-750w-psu?productList=notSet&position=55,komplett,stroemforsyning
55,"ASUS ROG THOR 1200, 1200W PSU",3599,,,0,"['ATX', '12V', '80', 'PLUS', 'Platinum', 'Modular', '6x', '6+2', 'pin', 'PCIe', '3x', 'SATA', '5x', 'Molex']",komplett.no/img/p/800/1103654.jpg,komplett.no/product/1103654/datautstyr/pc-komponenter/stroemforsyning/enheter/asus-rog-thor-1200-1200w-psu?productList=notSet&position=56,komplett,stroemforsyning
56,"MSI MPG A650GF, 650W PSU",1049,1299.0,True,0,"['ATX', '12V', '80', 'PLUS', 'GOLD', 'Fully-Modular', 'RTX', '30-Series']",komplett.no/img/p/800/1171789.jpg,komplett.no/product/1171789/datautstyr/pc-komponenter/stroemforsyning/enheter/msi-mpg-a650gf-650w-psu?productList=notSet&position=57,komplett,stroemforsyning
57,Cooler Master MWE Bronze 550 230V V2,699,,,0,"['550W', 'V2', '230V', '/', '80Plus', 'Bronze', '/', '120mm', 'fan', '/', 'DC-DC', '+', 'LLC', '/', 'EU', 'C']",komplett.no/img/p/800/1187699.jpg,komplett.no/product/1187699/datautstyr/pc-komponenter/stroemforsyning/enheter/cooler-master-mwe-bronze-550-230v-v2?productList=notSet&position=58,komplett,stroemforsyning
58,Cooler Master MWE Bronze V2 PSU 450W,659,,,0,"['ATX', '12V', '80', 'PLUS', 'Bronze', '1x', '4x4', 'CPU', '2x', '6+2pin', '4x', 'SATA']",komplett.no/img/p/800/1154861.jpg,komplett.no/product/1154861/datautstyr/pc-komponenter/stroemforsyning/enheter/cooler-master-mwe-bronze-v2-psu-450w?productList=notSet&position=59,komplett,stroemforsyning
59,"ASUS TUF GAMING 750B, 750W PSU",1349,,,0,"['ATX', '12V', '80', 'PLUS', 'Bronze', '4x', '6+2', 'pin', 'PCIe', '8x', 'SATA']",komplett.no/img/p/800/1178910.jpg,komplett.no/product/1178910/datautstyr/pc-komponenter/stroemforsyning/enheter/asus-tuf-gaming-750b-750w-psu?productList=notSet&position=60,komplett,stroemforsyning
60,Cooler Master MWE Gold 750W PSU,1049,,,0,"['ATX', '12V', '80', 'PLUS', 'Gold']",komplett.no/img/p/800/1182901.jpg,komplett.no/product/1182901/datautstyr/pc-komponenter/stroemforsyning/enheter/cooler-master-mwe-gold-750w-psu?productList=notSet&position=61,komplett,stroemforsyning
61,Phanteks Sleeved Cable Extension (hvit),349,,,0,"['Universale', 'kabler', 'kobles', 'på', 'dine', 'nåværende', 'kabler']",komplett.no/img/p/800/915628.jpg,komplett.no/product/915628/datautstyr/pc-komponenter/casemods/stroemforsyning/phanteks-sleeved-cable-extension-hvit?productList=notSet&position=62,komplett,stroemforsyning
62,Cooler Master MWE Gold 650 V2 PSU,939,,,0,"['ATX', '12V', '80', 'PLUS', 'Gold', 'Fully', 'Modular', '4x', '6+2-pin', 'PCIe']",komplett.no/img/p/800/1176418.jpg,komplett.no/product/1176418/datautstyr/pc-komponenter/stroemforsyning/enheter/cooler-master-mwe-gold-650-v2-psu?productList=notSet&position=63,komplett,stroemforsyning
63,Cooler Master MWE Gold 550 V2 PSU,1099,,,0,"['ATX', '12V', '80', 'PLUS', 'Gold', 'Fully', 'Modular', '2x', '6+2-pin', 'PCIe']",komplett.no/img/p/800/1176422.jpg,komplett.no/product/1176422/datautstyr/pc-komponenter/stroemforsyning/enheter/cooler-master-mwe-gold-550-v2-psu?productList=notSet&position=64,komplett,stroemforsyning
