,name,price_now,price_before,sale,available,stats,image,link,site,category
16,Garmin Fenix 6S 42mm GPS (solv/sort),3990,,,20,"['Pulsklokke', '12""', 'LCD', 'skjerm', 'GPS', 'BT', 'vanntett', '10ATM']",komplett.no/img/p/800/1145464.jpg,komplett.no/product/1145464/mobiler-klokker/smartklokker/garmin-fenix-6s-42mm-gps-soelvsort?productList=notSet&position=17,komplett,smartklokker
17,Apple Watch Nike SE 44mm 4G (stellargraa) Sport Band,4049,,,20,"['Pulsklokke', '17""', 'OLED', 'Retina', 'GPS', 'BT', 'IP6X', '5ATM', 'eSIM', 'reim', '(antrasitt/sort)']",komplett.no/img/p/800/1196476.jpg,komplett.no/product/1196476/mobiler-klokker/smartklokker/apple-watch-nike-se-44mm-4g-stellargraa-sport-band?productList=notSet&position=18,komplett,smartklokker
18,Apple Watch Nike SE 44mm (stellargraa) Sport Band,3749,,,17,"['Pulsklokke', '17""', 'OLED', 'Retina', 'GPS', 'BT', '5ATM', 'eSIM', 'reim', '(antrasitt/sort)']",komplett.no/img/p/800/1196482.jpg,komplett.no/product/1196482/mobiler-klokker/smartklokker/apple-watch-nike-se-44mm-stellargraa-sport-band?productList=notSet&position=19,komplett,smartklokker
19,Apple Watch SE 44mm (solv) Sport Band,3499,,,20,"['Smartklokke', '17""', 'OLED', 'Retina', 'GPS', 'BT', '5ATM', 'WiFi', 'reim', '(havdypblå)']",komplett.no/img/p/800/1196483.jpg,komplett.no/product/1196483/mobiler-klokker/smartklokker/apple-watch-se-44mm-soelv-sport-band?productList=notSet&position=20,komplett,smartklokker
20,Apple Watch SE 44mm 4G (gull) Sport Band,3749,,,10,"['Smartklokke', '17""', 'OLED', 'Retina', 'GPS', 'BT', '5ATM', 'eSIM', 'reim', '(stjerneskinn)']",komplett.no/img/p/800/1196491.jpg,komplett.no/product/1196491/mobiler-klokker/smartklokker/apple-watch-se-44mm-4g-gull-sport-band?productList=notSet&position=21,komplett,smartklokker
21,Apple Watch Series 7 45mm 4G (solv) Sport Band,8990,,,4,"['Smartklokke', '19""', 'OLED', 'Retina', 'GPS', 'BT', 'IP6X', '5ATM', 'eSIM', 'reim', '(stjerneskinn)']",komplett.no/img/p/800/1197957.jpg,komplett.no/product/1197957/mobiler-klokker/smartklokker/apple-watch-series-7-45mm-4g-soelv-sport-band?productList=notSet&position=22,komplett,smartklokker
22,Apple Watch Series 7 41mm (blaa) Sport Band,4490,,,20,"['Smartklokke', '16""', 'OLED', 'Retina', 'GPS', 'BT', 'IP6X', '5ATM', 'WiFi', 'reim', '(havdypblå)']",komplett.no/img/p/800/1197962.jpg,komplett.no/product/1197962/mobiler-klokker/smartklokker/apple-watch-series-7-41mm-blaa-sport-band?productList=notSet&position=23,komplett,smartklokker
23,Apple Watch Nike SE 40mm 4G (stellargraa) Sport Band,3490,,,8,"['Pulsklokke', '15""', 'OLED', 'Retina', 'GPS', 'BT', '5ATM', 'eSIM', 'reim', '(antrasitt/sort)']",komplett.no/img/p/800/1196489.jpg,komplett.no/product/1196489/mobiler-klokker/smartklokker/apple-watch-nike-se-40mm-4g-stellargraa-sport-band?productList=notSet&position=24,komplett,smartklokker
24,Apple Watch Series 7 Nike 45mm 4G (stjerneskinn) Sport Band,5490,,,19,"['Pulsklokke', '19""', 'OLED', 'Retina', 'GPS', 'BT', 'IP6X', '5ATM', 'eSIM', 'reim', '(PRODUCT)RED']",komplett.no/img/p/800/1197952.jpg,komplett.no/product/1197952/mobiler-klokker/smartklokker/apple-watch-series-7-nike-45mm-4g-stjerneskinn-sport-band?productList=notSet&position=25,komplett,smartklokker
25,Samsung Galaxy Watch 4 44mm GPS (black),2990,,,20,"['Smartklokke', '14""', 'sAMOLED', 'skjerm', 'GPS', 'Bluetooth', 'WiFi', 'IP68', '5ATM']",komplett.no/img/p/800/1190325.jpg,komplett.no/product/1190325/mobiler-klokker/smartklokker/samsung-galaxy-watch-4-44mm-gps-black?productList=notSet&position=26,komplett,smartklokker
26,Apple Watch SE 40mm 4G (gull) Sport Band,3499,,,0,"['Smartklokke', '15""', 'OLED', 'Retina', 'GPS', 'BT', '5ATM', 'eSIM', 'reim', '(stjerneskinn)']",komplett.no/img/p/800/1196498.jpg,komplett.no/product/1196498/mobiler-klokker/smartklokker/apple-watch-se-40mm-4g-gull-sport-band?productList=notSet&position=27,komplett,smartklokker
27,Fitbit Sense 40mm GPS (karbon/grafitt),2549,,,2,"['Pulsklokke', '15""', 'AMOLED', 'skjerm', 'GPS', 'BT', 'WiFi', 'vanntett', '5ATM', 'Spotify', 'NFC']",komplett.no/img/p/800/1165633.jpg,komplett.no/product/1165633/mobiler-klokker/smartklokker/fitbit-sense-40mm-gps-karbongrafitt?productList=notSet&position=28,komplett,smartklokker
28,Samsung Galaxy Watch 4 44mm LTE (black),3690,,,20,"['Smartklokke', '14""', 'sAMOLED', 'skjerm', 'GPS', 'Bluetooth', 'WiFi', '4G', '(eSIM)', 'IP68', '5ATM']",komplett.no/img/p/800/1190318.jpg,komplett.no/product/1190318/mobiler-klokker/smartklokker/samsung-galaxy-watch-4-44mm-lte-black?productList=notSet&position=29,komplett,smartklokker
29,Garmin Forerunner 245 45mm GPS (sort),2090,,,20,"['Pulsklokke', '12""', 'LCD', 'skjerm', 'GPS', 'BT', 'vanntett', '5ATM', 'Spotify']",komplett.no/img/p/800/1176573.jpg,komplett.no/product/1176573/mobiler-klokker/smartklokker/garmin-forerunner-245-45mm-gps-sort?productList=notSet&position=30,komplett,smartklokker
30,Fitbit Charge 5 36mm GPS (sort/grafitt),1590,,,20,"['Pulsklokke', '1""', 'AMOLED', 'skjerm', 'GPS', 'Bluetooth', 'vanntett', '5ATM', 'Spotify', 'NFC']",komplett.no/img/p/800/1192395.jpg,komplett.no/product/1192395/mobiler-klokker/smartklokker/fitbit-charge-5-36mm-gps-sortgrafitt?productList=notSet&position=31,komplett,smartklokker
31,Apple Watch SE 44mm 4G (stellargraa) Sport Loop,3999,,,6,"['Smartklokke', '17""', 'OLED', 'Retina', 'GPS', 'BT', '5ATM', 'eSIM', 'reim', '(tornadogrå)']",komplett.no/img/p/800/1196479.jpg,komplett.no/product/1196479/mobiler-klokker/smartklokker/apple-watch-se-44mm-4g-stellargraa-sport-loop?productList=notSet&position=32,komplett,smartklokker
32,Apple Watch SE 40mm 4G (gull) Sport Loop,3549,,,19,"['Smartklokke', '15""', 'OLED', 'Retina', 'GPS', 'BT', '5ATM', 'eSIM', 'reim', '(maisgul/hvit)']",komplett.no/img/p/800/1196487.jpg,komplett.no/product/1196487/mobiler-klokker/smartklokker/apple-watch-se-40mm-4g-gull-sport-loop?productList=notSet&position=33,komplett,smartklokker
33,Apple Watch SE 40mm 4G (solv) Sport Loop,3499,,,20,"['Smartklokke', '15""', 'OLED', 'Retina', 'GPS', 'BT', '5ATM', 'eSIM', 'reim', '(havdypblå/mosegrønn)']",komplett.no/img/p/800/1196488.jpg,komplett.no/product/1196488/mobiler-klokker/smartklokker/apple-watch-se-40mm-4g-soelv-sport-loop?productList=notSet&position=34,komplett,smartklokker
34,Huawei Watch GT 2 46mm GPS (sort),1490,,,9,"['Pulsklokke', '13""', 'AMOLED', 'skjerm', 'GPS', 'BT', 'vanntett', '5ATM', 'Spotify']",komplett.no/img/p/800/1146581.jpg,komplett.no/product/1146581/mobiler-klokker/smartklokker/huawei-watch-gt-2-46mm-gps-sort?productList=notSet&position=35,komplett,smartklokker
35,Garmin Venu 2 45mm GPS (sort),4199,,,17,"['Pulsklokke', '13""', 'AMOLED', 'skjerm', 'GPS', 'BT', 'WiFi', 'vanntett', '5ATM', 'Spotify']",komplett.no/img/p/800/1176577.jpg,komplett.no/product/1176577/mobiler-klokker/smartklokker/garmin-venu-2-45mm-gps-sort?productList=notSet&position=36,komplett,smartklokker
