,name,price_now,price_before,sale,available,stats,image,link,site,category
21,BLACKVUE Bilkamera DR750X 1ch Plus,3499,,,1,"['Cloud', 'dashcam', 'Full', 'HD', 'Parking', 'mode', 'Sony', 'STARVIS', 'Image', 'Sensor', 'Wi-Fi', '32GB']",komplett.no/img/p/800/1200008.jpg,komplett.no/product/1200008/foto-video/kameraer/dashboard-kameraer/blackvue-bilkamera-dr750x-1ch-plus?productList=notSet&position=22,komplett,kameraer
22,GoPro MAX,5990,,,0,"['Ta', 'opp', 'videoer', 'med', 'uslåelig', 'stabilisering', 'eller', 'ta', 'utrolige', '360-graders', 'bilder']",komplett.no/img/p/800/1183755.jpg,komplett.no/product/1183755/foto-video/kameraer/actionkamera/gopro-max?productList=notSet&position=23,komplett,kameraer
23,DJI Action 2 Dual-Screen Combo,4789,,,10,"['4K/120', 'fps', 'og', 'Super-Wide', 'FOV', 'Magnetisk', 'allsidighet', '10', 'm', 'vanntett', 'AI', 'Editor']",komplett.no/img/p/800/1200281.jpg,komplett.no/product/1200281/foto-video/kameraer/actionkamera/dji-action-2-dual-screen-combo?productList=notSet&position=24,komplett,kameraer
24,Trust TW-250 QHD (2K) webkamera,1049,,,0,"['Høykvalitets', 'USB', 'QHD-webkamera', 'med', 'autofokus', 'to', 'mikrofoner', '80°', 'synsfelt']",komplett.no/img/p/800/1185573.jpg,komplett.no/product/1185573/foto-video/kameraer/webkameraer/trust-tw-250-qhd-2k-webkamera?productList=notSet&position=25,komplett,kameraer
25,GoPro HERO9 Black Actionkamera,4467,,,0,"['HERO9', 'Black', 'har', 'en', 'kraftig', '23.6MP-sensor', 'for', '5K-video', 'og', '20MP-bilder.']",komplett.no/img/p/800/1168506.jpg,komplett.no/product/1168506/foto-video/kameraer/actionkamera/gopro-hero9-black-actionkamera?productList=notSet&position=26,komplett,kameraer
26,GoPro HERO8 Black,3749,,,0,"['Det', 'hittil', 'mest', 'allsidige', 'ristebestandige', 'HERO-kameraet']",komplett.no/img/p/800/1138524.jpg,komplett.no/product/1138524/foto-video/kameraer/actionkamera/gopro-hero8-black?productList=notSet&position=27,komplett,kameraer
27,Poly Studio - Collaboration USB Videobar,17840,,,0,"['Poly', 'Studio', '-', 'Collaboration', 'USB', 'Videobar', 'auto-track', '4K', '120-deg', 'FOV', 'Camera']",komplett.no/img/p/800/1167452.jpg,komplett.no/product/1167452/foto-video/kameraer/webkameraer/poly-studio-collaboration-usb-videobar?productList=notSet&position=28,komplett,kameraer
28,Poly EagleEye Mini,2099,,,0,"['Poly', 'EagleEye', 'Mini', '-', '1080p']",komplett.no/img/p/800/1167453.jpg,komplett.no/product/1167453/foto-video/kameraer/webkameraer/poly-eagleeye-mini?productList=notSet&position=29,komplett,kameraer
29,Poly EagleEye IV,19940,,,0,"['Poly', 'EagleEye', 'IV', '-', '12x', 'Zoom', '1080p']",komplett.no/img/p/800/1167454.jpg,komplett.no/product/1167454/foto-video/kameraer/webkameraer/poly-eagleeye-iv?productList=notSet&position=30,komplett,kameraer
30,POLY EagleEye Cube,9965,,,0,"['POLY', 'EagleEye', 'Cube', '-', '4K', '75°', 'FOV', 'USB', 'Camera']",komplett.no/img/p/800/1167455.jpg,komplett.no/product/1167455/foto-video/kameraer/webkameraer/poly-eagleeye-cube?productList=notSet&position=31,komplett,kameraer
31,DJI Pocket 2 Creator Combo,6199,,,0,"['DJI', 'Pocket', '2', 'actioncam', 'med', 'tilbehør', '4K/60fps', 'video', '64MP', 'bilder']",komplett.no/img/p/800/1172196.jpg,komplett.no/product/1172196/foto-video/kameraer/actionkamera/dji-pocket-2-creator-combo?productList=notSet&position=32,komplett,kameraer
32,Lenovo Performance FHD Webcam,944,,,0,"['USB', '95°', 'FOV', '18m', 'kabel', 'Full', 'HD']",komplett.no/img/p/800/1212699.jpg,komplett.no/product/1212699/foto-video/kameraer/webkameraer/lenovo-performance-fhd-webcam?productList=notSet&position=33,komplett,kameraer
33,BLACKVUE Bilkamera DR750X 2ch Plus,4649,,,0,"['Front/bak', 'kamera', 'Full', 'HD', 'Dual', 'STARVIS™', 'sensor', 'Parking', 'Mode', 'G-sensor']",komplett.no/img/p/800/1200009.jpg,komplett.no/product/1200009/foto-video/kameraer/dashboard-kameraer/blackvue-bilkamera-dr750x-2ch-plus?productList=notSet&position=34,komplett,kameraer
34,BLACKVUE Bilkamera DR900X 2ch Plus 4K UHD,7039,,,0,"['Frontkamera(4K', 'Ultra', 'HD)', 'Bakkamera(Full', 'HD)', 'Parkering', 'Mode', 'G-sensor']",komplett.no/img/p/800/1200010.jpg,komplett.no/product/1200010/foto-video/kameraer/dashboard-kameraer/blackvue-bilkamera-dr900x-2ch-plus-4k-uhd?productList=notSet&position=35,komplett,kameraer
35,BLACKVUE Bilkamera DR900X 1ch Plus,4999,,,0,"['Frontkamera', '4K', 'Ultra', 'HD', 'Parkering', 'Mode', 'G-sensor', 'og', 'bevegelesesensor', '32GB']",komplett.no/img/p/800/1200011.jpg,komplett.no/product/1200011/foto-video/kameraer/dashboard-kameraer/blackvue-bilkamera-dr900x-1ch-plus?productList=notSet&position=36,komplett,kameraer
36,Streamplify CAM webkamera,891,,,0,"['1080p', '60Hz', 'stereomikrofon']",komplett.no/img/p/800/1206625.jpg,komplett.no/product/1206625/foto-video/kameraer/webkameraer/streamplify-cam-webkamera?productList=notSet&position=37,komplett,kameraer
