,name,price_now,price_before,sale,available,stats,image,link,site,category
103,HyperX Pulsefire Dart Traadlos Gaming Mus (sort),759,,,3,"['2.4GHz', '16000', 'DPI', '6', 'knapper', 'QI-lading', 'Pixart', '3389', 'optisk', 'sensor']",komplett.no/img/p/800/1202056.jpg,komplett.no/product/1202056/gaming/gaming-utstyr/gaming-mus/hyperx-pulsefire-dart-traadloes-gaming-mus-sort?productList=notSet&position=104,komplett,gaming_mus
104,HyperX Pulsefire Surge RGB Gaming Mus (sort),499,,,3,"['USB', '16000', 'DPI', '6', 'programmerbare', 'knapper', 'optisk']",komplett.no/img/p/800/1202057.jpg,komplett.no/product/1202057/gaming/gaming-utstyr/gaming-mus/hyperx-pulsefire-surge-rgb-gaming-mus-sort?productList=notSet&position=105,komplett,gaming_mus
105,Xtrfy M4 Wireless RGB Gaming Mus (sort),779,,,2,"['24gz', 'trådløs', '19000', 'CPI', 'ergonomisk', 'ultra-lett', 'Pixart', '3370', 'sensor']",komplett.no/img/p/800/1202272.jpg,komplett.no/product/1202272/gaming/gaming-utstyr/gaming-mus/xtrfy-m4-wireless-rgb-gaming-mus-sort?productList=notSet&position=106,komplett,gaming_mus
106,SteelSeries Aerox 3 Gaming Mus (sort),749,,,25,"['USB-C', '200', '-', '8500', 'CPI', '59g', 'AquaBarrier™', 'RGB', '6', 'knapper']",komplett.no/img/p/800/1202312.jpg,komplett.no/product/1202312/gaming/gaming-utstyr/gaming-mus/steelseries-aerox-3-gaming-mus-sort?productList=notSet&position=107,komplett,gaming_mus
107,SteelSeries Aerox 5 Gaming Mus (sort),999,,,0,"['USB', '18000', 'CPI', '9', 'knapper', '66g', 'RGB', 'AquaBarrier', 'optisk']",komplett.no/img/p/800/1212796.jpg,komplett.no/product/1212796/gaming/gaming-utstyr/gaming-mus/steelseries-aerox-5-gaming-mus-sort?productList=notSet&position=108,komplett,gaming_mus
108,SteelSeries Aerox 9 Wireless Gaming Mus (sort),1749,,,0,"['USB', 'Bluetooth/2.4ghz', '18000', 'CPI', '18', 'knapper', '89g', 'MMO/MOBA', 'AquaBarrier', 'optisk']",komplett.no/img/p/800/1212797.jpg,komplett.no/product/1212797/gaming/gaming-utstyr/gaming-mus/steelseries-aerox-9-wireless-gaming-mus-sort?productList=notSet&position=109,komplett,gaming_mus
109,SteelSeries Aerox 5 Wireless Gaming Mus (sort),1599,,,0,"['USB', '24ghz', 'bluetooth', '18000', 'CPI', '9', 'knapper', '74g', 'RGB', 'AquaBarrier', 'optisk']",komplett.no/img/p/800/1212798.jpg,komplett.no/product/1212798/gaming/gaming-utstyr/gaming-mus/steelseries-aerox-5-wireless-gaming-mus-sort?productList=notSet&position=110,komplett,gaming_mus
110,Logitech G Pro Traadlos Gaming Mus Shroud,1299,,,0,"['LIGHTSPEED', '6', 'programmerbare', 'knapper', '16000', 'DPI', 'optisk', 'HERO-sensor', 'RGB', 'lys']",komplett.no/img/p/800/1191577.jpg,komplett.no/product/1191577/gaming/gaming-utstyr/gaming-mus/logitech-g-pro-traadloes-gaming-mus-shroud?productList=notSet&position=111,komplett,gaming_mus
111,Corsair Sabre RGB PRO Gaming Mus (sort),699,,,0,"['USB', '18000', 'DPI', 'bakgrunnsbelyst', 'RGB', 'LED', 'optisk', 'ultra', 'lett', '74g']",komplett.no/img/p/800/1181806.jpg,komplett.no/product/1181806/gaming/gaming-utstyr/gaming-mus/corsair-sabre-rgb-pro-gaming-mus-sort?productList=notSet&position=112,komplett,gaming_mus
112,Trust GXT 108 Rava Gaming Mus (sort),119,,,0,"['USB', '2000', 'DPI', '6', 'knapper', 'RGB', 'optisk', 'sensor']",komplett.no/img/p/800/1170386.jpg,komplett.no/product/1170386/gaming/gaming-utstyr/gaming-mus/trust-gxt-108-rava-gaming-mus-sort?productList=notSet&position=113,komplett,gaming_mus
